ITEM_CODE,ITEM_NAME,DEPT,VALUE
87989,"JUVER SELECCION PEAR BOTTLE JUICE  850ML  12",SUPERMARKET,679.84
75457,"BUTCHERS CHICKEN  IN JELLY DOG FOOD 400G  24",SUPERMARKET,287.92
80841,"RINGS FOR CURTAIN ROD METAL Q00128","HOME DECOR & TEXTILES",34.2
88922,"AKAI CEILING FAN 56 EF082AC5610WS","ELECTRICAL APPLIANCES",1197
81498,"DOLAIT PINEAPPLE YOGHURT 125G 10",SUPERMARKET,99.9
81667,"ARIZONA LEMONADE FRUIT COCKTAIL 650ML CAN  24",SUPERMARKET,71.97
90117,"HAND MIRROR WHANDLE YWU","HOUSEWARE & KITCHENWARE",29.9
49382,"DELTA  FACIAL TISSUE 1X150X36",SUPERMARKET,356.19
59153,"SAKURA WALL CLOCK  ZX6385","HOME DECOR & TEXTILES",798
65156,"LORENZ CRUNCHIPS PAPRIKA 100GMS  12",SUPERMARKET,22.99
69992,"DOLAIT YOGHURT NATURE 500G 1",SUPERMARKET,35.99
71350,"DOLAIT PINEAPPLE YOGHURT 70G 10",SUPERMARKET,289.42
71811,"TITOS SARDINES IN VEGETABLE OIL 125G   50",SUPERMARKET,131.88
61535,"PARLE G ORIGINAL GLUCO BISCUITS 21GM  72",SUPERMARKET,68.67
53791,"ORO AIR FRESHNER BABY COLOGNE AUTOMATIC 335ML  6",SUPERMARKET,389.94
72354,"BEST IN PINEAPPLE EXTRA JAM 454G  6",SUPERMARKET,-74.99
72784,"HEAVEN INSECTICIDES  SPRAY 750ML 12",SUPERMARKET,813.89
72785,"HEAVEN INSECTICIDE  SPRAY 400ML 24",SUPERMARKET,1049.79
72788,"HEAVEN MOSQUITO COILS 60 PACKETS",SUPERMARKET,539.73
68487,"CAL Y CANTO DRY WHITE  750ML 6",SUPERMARKET,84.99
63870,"CAMEL ANTI SOAP COOLING MENTHOL 175G 36",SUPERMARKET,449.7
69225,"HI5 CHOCO MALT  DRINK  500ML   12",SUPERMARKET,42.45
X937,"EVEN FULL CREAM UHT MILK 1L 12",SUPERMARKET,2483.54
I007,"LINOLEUM PVC FOAM THCK 12MM X 70 X 30YDS BC","HOME DECOR & TEXTILES",11472.85
CL760,"CRISPER CONTAINER RND 3750ML 20CMX17CM","HOUSEWARE & KITCHENWARE",141.9
N114,"GILLETTE BLUE 2 PLUS TWIN BLADE 5PC IN POUCH  24",SUPERMARKET,515.88
N157,"KINGSBITE CHOCOLATE 50G 10TABSBOX  X 20  200",SUPERMARKET,339.8
N243,"LACTASOY PLAIN SOYA MILK 250ML 36",SUPERMARKET,83.94
D241,"CERES ORANGE 200ML 24",SUPERMARKET,549.5
N565,"AKWABA FACIAL TISSUES 150 SHEETS  36",SUPERMARKET,10.99
N857,"CUSSONS BABY SOAP MILD GENTLE 70G 96",SUPERMARKET,353.41
90621,"WRIGLEY 5 SPEARMINT RAIN GUM 15PCS  10",SUPERMARKET,87.98
94243,"MADAR DETERGENT POWDER 400G  12",SUPERMARKET,135.92
96468,"JOHNWEST TUNA CHUNKS IN SUNFLOWER OIL 125G 12",SUPERMARKET,1719.57
96475,"PASCUAL GREEK YOGURT VANILLA 125G  4 X 6",SUPERMARKET,66.99
97250,"SAIRO  ROLL ON  UNISEX DERMO 50ML   12",SUPERMARKET,206.91
92195,"JUVER SELECCION CRANBERRY BOTTLE JUICE 850ML 12",SUPERMARKET,212.45
92266,"KLEESOFT 3IN1 ANTIBACT ESSENCE SOAP BLUE 110G  48",SUPERMARKET,4.29
00364,"ZWAN CHICKEN COCKTAIL 120G 24",SUPERMARKET,799.75
03887,"OREO DOUBLE STUFF COOKIES 157G  16",SUPERMARKET,34.99
04162,"ARIZONA ICED TEA LEMON FLAVOUR 650ML 24",SUPERMARKET,71.97
06527,"CADBURY FRUIT AND NUT BAR 49G 48",SUPERMARKET,1121.49
09480,"BADIA GROUND BLACK PEPPER 567G  8",SUPERMARKET,415.92
102099,"DOVE BODY WASH SOOTHING ALMOND 720ML  12",SUPERMARKET,845.91
102524,"MOMEASY STANDARD FEEDING BOTTLE 8OZ 44614","TOYS AND ENTERTAINMENT",154.5
103812,"GIVERS ROZONE 5L  4",SUPERMARKET,419.94
104346,"NON WOVEN STORAGE RACK 63X53X255CM 99X1663GD RJK","HOUSEWARE & KITCHENWARE",9.9
105449,"RAYNERS VANILLA FLAVOUR  28ML 12 X 12",SUPERMARKET,2158.56
105538,"FLOWER POT ROUND 31X24 PLASTIC 1905","HOME DECOR & TEXTILES",530.1
105257,"MARILAN  TRADITIONAL SHORTBREAD 131G  28",SUPERMARKET,50.94
106892,"PARLE GINGER SNAP COOKIES 52G  48",SUPERMARKET,2.29
109866,"COPY COLOUR BOOKS",STATIONERY,662.49
109287,"FESTIVA PRAWN CRACKERS 227G  60",SUPERMARKET,611.49
119311,"REXONA ROLL ON  SHOWER FRESH  50ML  6",SUPERMARKET,436.81
117149,"MSEAL CONTAINER RECT GLASS 2000ML FRC N1041110","HOUSEWARE & KITCHENWARE",458
117260,"DOMS DUST FREE ERASER BOX 20PCS 3420",STATIONERY,699.6
117263,"DOMS SPORTS COLLECTABLE CAR ERASER DISPLAY 7285",STATIONERY,11.7
110068,"ARTIFICIAL FLOWER 3 BUNCH 78CM 20200932","HOME DECOR & TEXTILES",37.8
114487,"SOUP BOWL 2PCS SET  CERAMIC T103021","HOUSEWARE & KITCHENWARE",438
114771,"FANICE VANILLA  CHOCOLATE DOUBLE TREAT 1L 1",SUPERMARKET,93.98
114781,"NIVEA MEN DEEP ESPRESSO ROLL ON 50ML  30",SUPERMARKET,113.97
110733,"LA VONCE TOMATO PASTE TIN 22KG  6",SUPERMARKET,521.91
110734,"LA VONCE TOMATO MIX SACHET  11KG  12",SUPERMARKET,256.41
110745,"SANITA CLUB TRASH BAGS 5GALLONSX30    24",SUPERMARKET,731.76
110931,"YOGLAIT DRINKING YOGHURT RASPBERRY 200ML 1",SUPERMARKET,559.44
115334,"LA SALUD CONCENTRATED SOFTNER  BLUE 135L  9",SUPERMARKET,46.99
115371,"TROLLEY WWHEEL 3LAYER RECT 49X32X68CM PP506005","HOUSEWARE & KITCHENWARE",298
111401,"MATHS WORK AND ACTIVITY BOOK W4TITLES ED794",STATIONERY,478.8
116651,"PRINCE VANILLE 60G  35",SUPERMARKET,287.52
113927,"BRINOX QUICHE PAN 24CM NONSTICK BAKEWARE 1460106","HOUSEWARE & KITCHENWARE",1221.8
124793,"BATH TOWEL 70X135CM ASTD STRS12","HOME DECOR & TEXTILES",118
127339,"EXETER CHICKEN LUNCHEON MEAT 320G 24",SUPERMARKET,1187.64
128772,"MARKER WHITEBOARD 650 12YRS LUXOR 4PCS 33004BC",STATIONERY,131.4
128788,"BALL PEN INKGLIDE 07MM LUXOR 10P BL 1660110CELLO",STATIONERY,17.9
128827,"TASTY TOM JOLLOF MIX 11KG  12",SUPERMARKET,664.86
125251,"BUMBLE BABY DIAPERS TWIN N4 MAXI  36PCS  5",SUPERMARKET,567.96
128905,"BINDER CLIP E108 25MM 264918ELP",STATIONERY,696
125386,"OKF BEAUTY COLLAGEN ZERO SUGAR 500ML 20",SUPERMARKET,134.95
125458,"WALL LAMP OUTDOOR 14X20X32CM BLCKGLASS ML213291W","HOME DECOR & TEXTILES",299
129142,"TOY DIY PAINTING KIDZ HD2615","TOYS AND ENTERTAINMENT",199.2
122140,"BRINOX WOK WLID 28CM RED ALU SAFFRON 7201162","HOUSEWARE & KITCHENWARE",99
124424,"APPLE GOLDEN DELICIOUS  KG",SUPERMARKET,347.99765
124438,GRAPEFRUITKG,SUPERMARKET,65.786
12404,"BINE MULTI PURPOSE LIQUID SOAP 25L 6",SUPERMARKET,44.99
124050,"HOOK APPLE PLASTIC 6X1 BG255","HOUSEWARE & KITCHENWARE",119.4
124066,"DART BOARD 45CM W6PCS DARTS  BL18012","SPORTS & FITNESS",199
121308,"ONE YOGO VANILLA YOGHURT 2L 1",SUPERMARKET,229.98
122702,"INCENSE STICK SMALL  LAXMI DHOOP AG 06",SUPERMARKET,1611
124473,"BUTTERNUT SQUASH  KG",SUPERMARKET,236.00556
121623,"PICK  MIX CANDIES KG",SUPERMARKET,18028.02885
134290,"FLOOR WIPER WHANDLE PAREX 55CM 1909893","HOUSEWARE & KITCHENWARE",708
139017,"NESTLE KITKAT 4 FINGERS  415G X 24",SUPERMARKET,21.99
135861,"FABER CASTELL STRETCHED CANVAS 3X3 890303",STATIONERY,16.9
135866,"FABER CASTELL PAINT TEMPERA 10ML 6PC SET 144106 FC",STATIONERY,193.7
137276,"TORENTOREN WAFERS COCOA CREAM D FC COCO W 55G 144",SUPERMARKET,37.74
135903,"MOP WSPIN BUCKET 14L PLASTIC UP606017","HOUSEWARE & KITCHENWARE",99
134693,"HUSKY HOMESTYLE CHICKEN 385G 12",SUPERMARKET,32.99
129607,"OPENER SINGAPORE DESIGN YWU","HOUSEWARE & KITCHENWARE",9.9
129613," COLORING BOOK BFLY CRAYOLA 2904CYCB1",STATIONERY,159.9
129614,"ACTIVITY BOOK DOT TO DOT CRAYOLA 2965CYDD",STATIONERY,645.3
133210,"WIPE LIQUID HANDDISHWASH SOAP ASSORTED 500ML  25",SUPERMARKET,19.99
131311,"CROWNSTAR COOKWARE 6PCS SET MC22028 RK","HOUSEWARE & KITCHENWARE",449
130131,"AWAKE MELCOM WATER 750ML 16",SUPERMARKET,80.15
146229,"WINDOW SHADE YE3140X180 SILVER","HOME DECOR & TEXTILES",858
146233,"WINDOW SHADE YE3140X180 L BROWN","HOME DECOR & TEXTILES",399
14827,"DEVA SOFTENER  LAVENDER 2L  6",SUPERMARKET,497.94
148981,"LG FRIDGE SBS 519L SILVER GCFB507PQAM","ELECTRICAL APPLIANCES",22599
139567,"ORANGE IMPORT FRESH PACK",SUPERMARKET,263.92
140754,"SPORTSGAMES MY JUMBO BOOK 46X30X10CM",STATIONERY,398.4
141051,"BOWL 3PCS SET WLID CERAMIC GYC891001","HOUSEWARE & KITCHENWARE",876
153766,"FABER CASTELL PLASTIC RULER 12 171220",STATIONERY,5.9
155917,"ROSSWOOD RAW CASHEW 500G  12",SUPERMARKET,291.98
153521,"ELLEVIRE MARQUIS SALTED 80 FAT 200G  20",SUPERMARKET,1084.69
151592,"SOFT  GENTLE DEO  MAGNOLIA HUG  250ML 6",SUPERMARKET,173.96
153265,"LAV STEMWARE 3PCS SET LVMIS560","HOUSEWARE & KITCHENWARE",59
149433,"WESTINGHOUSE GLASS CONTAINER SET 3PCS WCFC003306A","HOUSEWARE & KITCHENWARE",716
149434,"WESTINGHOUSE GLASS CONTAINER WLID 6PC WCFC003412A","HOUSEWARE & KITCHENWARE",438
150554,"PIN  CLIP DISPENSER MPDR50",STATIONERY,375
150584,"GINO MAGIC PEPPE  ONION 200G  24",SUPERMARKET,175.84
150598,"LINC PENTONIC MULTIPURPOSE GUMSTICK 12PC DISPENSER",STATIONERY,79
152174,"ROUND STRIPED BABY GIRL 17 MKR197603","TOYS AND ENTERTAINMENT",498.8
152209,"CLAPPERS BABY WET WIPES 120PCS AURA  GREEN  12",SUPERMARKET,26.99
149756,"BAKING MOULD WHIRL SILICONE ILB BD600KB0468 RK","HOUSEWARE & KITCHENWARE",14.9
153404,"PAPAYA KG APL",SUPERMARKET,1.3993
164367,"BABY STROLLER 90X49X65CM JB8004","TOYS AND ENTERTAINMENT",849
164849,"CHOPPING BOARD WITH KNIFE SILVER","HOUSEWARE & KITCHENWARE",558
164926,"KIDS RIDEON CAR ELECTRIC RED JE1618 6V LEXUS","TOYS AND ENTERTAINMENT",3099
159533,"B  FORMULAS FACIAL WIPES SENSITIVE 30S 12",SUPERMARKET,143.43
161828,"MIRROR 50X50CM","HOME DECOR & TEXTILES",199
159693,"JUKI NUTS SEA SALT ROASTED CASHEWS 50G  30",SUPERMARKET,143.92
160849,"WINDOW SHADE BLACKOUT ROLLER 453180X200CM","HOME DECOR & TEXTILES",3003
161896,"FLOWER POT 9X86CM HY10372","HOME DECOR & TEXTILES",22.9
162011,"DOOR MAT COIR PANAMA 8MM ASSORTED 45X75CM","HOME DECOR & TEXTILES",552
159862,"PIN LARGE 10PCS",STATIONERY,70.8
159864,"U PIN 80PCS 28MM",STATIONERY,39.2
161314,"BELPAK JUMBO TROLL  12",SUPERMARKET,14.99
160163,"MUSICAL NUMERIC MAT PEVA 110X36CM YQ8123","TOYS AND ENTERTAINMENT",597
160233,"AIRPUREFRESH TRIGGER SPRAY CITRUS ZING 250ML  24",SUPERMARKET,275.94
160262,"MIXING BOWL WHANDLE GLASS 28L PYREX 404B0008046","HOUSEWARE & KITCHENWARE",445
161477,"CURTAIN SHEER 54X90  BEIGE","HOME DECOR & TEXTILES",89
160307,"PYREX CASSEROLE ROUND GLASS 51L 118A0007643","HOUSEWARE & KITCHENWARE",747
160310,"PYREX CASSEROLE RECTANGLE 45L 465A0007644","HOUSEWARE & KITCHENWARE",657
159197,"FLOWER CANDLE PLASTIC","TOYS AND ENTERTAINMENT",38
174434,"PAPER BAG 18X23X8CM KF14063M14","TOYS AND ENTERTAINMENT",10.9
174523,"DOMS OIL PASTELS 12SHADE 80391",STATIONERY,117.3
171581,"GUEST LIST THE",STATIONERY,79
171630,"THEY BOTH DIE AT THE END",STATIONERY,158
171663,"HEIR OF FIRE",STATIONERY,756
175042,"HOW TO WIN FRIENDS INFLUENCE PEOPLE S077 EB1353",STATIONERY,479.7
175222,"COLGATE TB DOUBLE ACTION CHARCOAL 4PCS  24",SUPERMARKET,433.86
167001,"UNLIMITED WRITE WIPE PRACTICE BORAD 2TITLES",STATIONERY,556.2
169992,"MRS BECTORS BOURBON CREAM 120G 40",SUPERMARKET,7.99
167087,"NATURA WOKPAN 28CM WLID CHN B2269295","HOUSEWARE & KITCHENWARE",349
167155,"ACTIVE TOOTHBRUSH CONTROL ACTION 3IN1 12",SUPERMARKET,25.99
169362,"PAINTING SET PAW PATROL",STATIONERY,51.8
179414,"BEEQUENCH SOBOLO HIBISCUS HOT  SPICY  DRINK 1L 1",SUPERMARKET,187.96
181533,"FACE TOWEL 4PCS SET RLFT412X12RUST","HOME DECOR & TEXTILES",34.9
179854,"AKAI BLENDER WMILL 18L 500W BD078A92M","ELECTRICAL APPLIANCES",359
181995,"FABER CASTELL FINGER PAINT SET 6PCS 30ML 122761",STATIONERY,550.8
179981,"WINDOW CURTAIN YD PL GROMT SLBL 54X90 24EHM002","HOME DECOR & TEXTILES",169
180102,"DOVE BAR SOAP 90G PINK 48",SUPERMARKET,-16.99
180959,"SEARA STRAWBERRY 400G 20",SUPERMARKET,24.99
178643,"PLACEMAT SET 6PCS PVC 12X18 04PL0171","HOME DECOR & TEXTILES",69
177811,"NICHE COCONUT CHOCOLATE 90G  10",SUPERMARKET,37.99
177947,"FAIRY TALE UNCLE MOON BOOK SERIES 16PGS 22X28CM",STATIONERY,311.5
179034,"KITCHEN SET TOY PLAYSET 2DESIGN MIX 3YRS OPP YW","TOYS AND ENTERTAINMENT",24.9
179035,"FISHING TOY PLAYSET 3YRS OPP YW","TOYS AND ENTERTAINMENT",56.7
179127,"NONELEC APP  MOBILE PH PROTECT PLAN 20015000",MISCELLANEOUS,-60
179149,"KIDS GUITAR 23","TOYS AND ENTERTAINMENT",1780
176433,"KIDS HULK WSKATE TOY","TOYS AND ENTERTAINMENT",35.99
179231,"CASH RECEIPT 215X145CM",STATIONERY,41.7
179255,"ENVELOPE DL GIFTING 4PCS ENVELOPE 22X11CM ASST COL",STATIONERY,21.98
179336,"DIARY HARD BOUND 21X145CM 80GSM A5 YW",STATIONERY,23.9
179337,"SCHOOL STICKER 175X25CM OPP YW",STATIONERY,86.9
178546,"SAIRO SHAVING FOAM SPRAY 250ML  6",SUPERMARKET,257.94
178549,"VACUUM MUG WSTRAW 900ML SSTEEL STAN TYPE YWU","HOUSEWARE & KITCHENWARE",445
185431,"CURTAIN BKT GROM BURG 2P 54X90 02PA7214E","HOME DECOR & TEXTILES",995
187010,"BATHROOM 6PCS SET PLASTIC 8033 YWU","HOUSEWARE & KITCHENWARE",398
186398,"KLETS SPEARMINT SUGAR FREE CHEWING GUM 200PCS PK",SUPERMARKET,62.58
187246,"POTOSKY ENGLISH LANGUAGE BASIC 6",STATIONERY,316
187272,"WORKOUT BENCH SFABSDUMB2X15KG","SPORTS & FITNESS",999
187300,"CURTAIN ROD MATT BLACK 3BRAKET 160300CM M16300MB","HOME DECOR & TEXTILES",891
187313,"CURTAIN ROD POLIS GOLD 2BRAKET 120210CM A07210PG","HOME DECOR & TEXTILES",903
186684,"NIVEA DEO SPRAY DRY COMFORT FEMALE 200ML 12",SUPERMARKET,68.99
186915,"BATHMAT 50X80CM D2 MP ASTD 6COLORS JBT52202","HOME DECOR & TEXTILES",495
183096,"APPLE FLASH GALA KG",SUPERMARKET,700.60985
183986,"CERAMIC BOWL 6 ZBG119 RJK","HOUSEWARE & KITCHENWARE",129
183353,"CLOTHES DRYING STAND MAYSA 150521 2065","HOUSEWARE & KITCHENWARE",349
184381,"CLOTHES HANGER 10PCS SET 40CM METAL XZ32658141 YWU","HOUSEWARE & KITCHENWARE",39.9
185195,"AKAI WALL FAN 18 EF129A1802W","ELECTRICAL APPLIANCES",589
183574,"COLGATE TP HERBAL SALT  6X12 70G  72",SUPERMARKET,389.7
183617,"DINNER SPOON 6PCS 2920DS","HOUSEWARE & KITCHENWARE",24.9
182903,"CHERELLE 40 MILK CHOCOLATE 90G 16",SUPERMARKET,489.86
185326,"BATHMAT BLACK 50X80CM MP 1600GSM TR2875","HOME DECOR & TEXTILES",1090
193255,"YAP BALL PEN BLUE 2230312BOX",STATIONERY,21.89
194650,"POM POM A 3DESIGNS HCL O51021","TOYS AND ENTERTAINMENT",153.93
194664,"KIDS CLEANING SET WDOLL FUNNY MKI847142 O51030","TOYS AND ENTERTAINMENT",59
194709,"SIDE PLATE CERAMIC 8INCHES QW003","HOUSEWARE & KITCHENWARE",9.9
193434,"JUNIOR GENIUS",STATIONERY,239.95
193441,"SOLO PUNCHLESS FILE LEVER CLIP PL301",STATIONERY,559.8
193459,"SOLO ECO FRIENDLY NOTEBOOK A5 160PAGES RNA505",STATIONERY,83.97
193497,"GLASS STORAGE CONTAINER 2PCS SET 1040ML DELICIOUS","HOUSEWARE & KITCHENWARE",375
195080,"BURCUBON BUTTER MILK 350G 10",SUPERMARKET,337.87
192354,"CANVAS 20X20X16CM DY06120",STATIONERY,415.8
192362,"PEN CASE 208X70X26MM SN002302",STATIONERY,423.3
192364,"STICKY NOTES SET 148X65MM MF995379",STATIONERY,268.2
189591,"DOVE GO FRESH ROLL ON 72H POMEGRANATE 50ML 6",SUPERMARKET,103.96
190722,"SCISSORS 3PCS SET YWU","HOUSEWARE & KITCHENWARE",44.7
191053,"REALMAN DEO ROLL ON PURE SPICY 50ML 48",SUPERMARKET,398.81
191060,"REALMAN DEO ROLL ON PURE COLOGNE 50ML 48",SUPERMARKET,188.93
191129,"FOGG SCENT EDP  MIDNIGHT PURPLE 100ML 30",SUPERMARKET,189.99
192057,"CUTTING TOOLS SET WITH CHOPPING BOARD LDS3082025F","HOUSEWARE & KITCHENWARE",1156
189402,"KENWOOD WATER DISPENSER WFRIDGE GLASS WDG10000BK","ELECTRICAL APPLIANCES",2649
192306,"FOLDING CHAIR BLACK VS1311BLK",FURNITURE,249
200315,"HH BEEF LUNCHEON MEAT 198G 24",SUPERMARKET,417.81
198397,"WALL CLOCK 506X506X45 2071B","HOME DECOR & TEXTILES",716
198446,"DINNER PLATE SQ 8INCHES CERAMIC EMBOSSED YWU","HOUSEWARE & KITCHENWARE",645.6
201913,"RED CHILLI PEPPER PACK DGL",SUPERMARKET,119.94
196077,"MERCEDESBENZ INERTIA BIGG DD2819","TOYS AND ENTERTAINMENT",49.8
196912,"TOREN XMAS DEL MILK COMPOUND CHOC  DRAGEES 50G 144",SUPERMARKET,25.96
196866,"SARA BEEF PATE 400G 24",SUPERMARKET,319.8
49190,"POMO TOMATO PASTE  PILLOW PACK 380G   24",SUPERMARKET,390.77
40548,"HAPPY DELIGHT TROPICAL JUICE 1L  6",SUPERMARKET,82.47
40605,"RITTER WHITE WHOLE HAZELNUTS PERFECTIN 100G X 10",SUPERMARKET,317.94
27200,"SENAC SPARKLING APPLE  750ML  6",SUPERMARKET,48.99
21699,"CLUB LAGER PREMIUM MINI BEER 330ML 24",SUPERMARKET,1273.02
22636,"SANKOFA PLANTAIN CHIPS CHICKEN WITH GINGER 50G  25",SUPERMARKET,284.81
37831,"KALYON KITCHEN CLEANER LEMON 750ML 12",SUPERMARKET,329.89
38044,"PARIDOX ALATA SAMINA BS GEL LEMON 450ML 20",SUPERMARKET,545.87
32788,"EASY MOUZOO APPLE JUICE TETRA PK 200ML  27",SUPERMARKET,186.66
32790,"EASY MOUZOO PINEAPPLE TETRA PACK  200ML 27",SUPERMARKET,411.75
26295,"DOVE MEN CARE EXTRA FRESH SPRAY 250ML 24",SUPERMARKET,-44.99
202580,"FROSTED SMALL DISH 34 C06531M","HOUSEWARE & KITCHENWARE",382.2
202850,"DINNER PLATE 10INCHES GREY CERAMIC P60054","HOUSEWARE & KITCHENWARE",12.9
204563,"MARILAN BISC MARIA 300G  24",SUPERMARKET,305.82
74479,"UMBRELLA AUTO 70CM 10 RIBS","HOME DECOR & TEXTILES",1416
87493,"MYDIBEL PREMIUM CRUNCH  FRIES 1010 25KG 4",SUPERMARKET,1039.92
87807,"HEAVEN  MULTI  PURPOSE MARGARINE 250G 60",SUPERMARKET,654.81
87990,"JUVER SELECCION PEACH BOTTLE JUICE  850ML  12",SUPERMARKET,382.41
84807,"ZWAN 8 CHICKEN HOTDOGS IN BOTTLE  320G  12",SUPERMARKET,419.95
85041,"POOL TABLE WOODENPVC 8FT GREEN KBL7901G","SPORTS & FITNESS",8499
85046,"SOCCER TABLE WOODENPVC 48X24X32 KBL8023","SPORTS & FITNESS",2099
81728,"DOVE SHEA BUTTER SOAP 4X90G 12",SUPERMARKET,1019.85
85987,"COLGATE TP SENSITIVE REPAIRPREVENT 75ML   48",SUPERMARKET,207.96
77655,"PARIDOX AFRICAN  BLACK SOAP HONEY BATG GEL500G  20",SUPERMARKET,263.94
90091,"STUDDS CREST ECO FULL FACE MB HELMET MEDIUM 57CM","HARDWARE & BUILDING MATERIAL",269
64158,"SASSO INSECTICIDE SPRAY LEMON SCENTED 750ML  12",SUPERMARKET,1727.82
49705,"FA  ROLLON ATTRACTION FORCE 50ML  24",SUPERMARKET,479.8
69543,"PARIDOX NATURAL SKIN TONER GEL 450ML  20",SUPERMARKET,899.8
69713,"PARLE MILK SHORTCAKE BISCUIT 455G 48",SUPERMARKET,109.92
65116,"TEACHERS NOTE BOOK 192PAGES",STATIONERY,81.98
71327,"FLORA TISSUE PAPER 2PLY MELCOM BRAND 165SHEETS  36",SUPERMARKET,402.15
61259,"ROMAR AUTOM AIRFRESH REFILL MERMAID NO 4 250ML  6",SUPERMARKET,97.98
72125,"SENAC SPARKLING BLACKBERRY 750ML  6",SUPERMARKET,48.99
72127,"SENAC SPARKLING CHOCOLATE  750ML  6",SUPERMARKET,48.99
67793,"IRISH SPRING ALOE SOAP 1063G 18X3PACK  18",SUPERMARKET,1025.81
63888,"SABA DETERGENT POWDER 150G  40",SUPERMARKET,4.99
69059,"AMERICAN COLA CAN 330ML  24",SUPERMARKET,8.99
69154,"AWAKE MINERAL WATER 500ML  16",SUPERMARKET,11.94
X890,"DETTOL ANTISEPTIC LIQUID 500ML   24",SUPERMARKET,3149.65
X953,"CERES SECRET OF THE VALLEY 1L 12",SUPERMARKET,89.98
D243,"CERES SECRECT OF THE VALLEY JUICE 200ML  24",SUPERMARKET,506.61
N566,"AKWAABA TISSUE  SMALL SIZE 76SHEETS 36",SUPERMARKET,167.76
D711,"GEISHA MACKEREL 425G 24 12225",SUPERMARKET,935.64
D903,"ROYAL LATHER SOAP 150G 48",SUPERMARKET,9.29
90485,"EMBORG U GO RASPBERRY 100G 20",SUPERMARKET,10.99
90614,"CURTAIN ROD SINGLE 160310 11032300AC","HOME DECOR & TEXTILES",42.9
90633,"CURTAIN ROD EXTANDABLE SIZE 210300CM 11032300MB","HOME DECOR & TEXTILES",95
94233,"EVEREADY BATTERY SUPER HEAVY DUTY  1X20 AAA4","ELECTRICAL APPLIANCES",68
94430,"LELE KETCHUP 340G   24",SUPERMARKET,13.99
98525,"GREEN WORLD MACHINE REFILL AFTER RAIN FRESHNES  24",SUPERMARKET,257.94
98547,"GETTOL ANTISEPTIC LEMON 125ML  48",SUPERMARKET,116.28
94775,"COLOURED PEPPERS IMPORT  KG",SUPERMARKET,14.3994
94793,"GRAPE RED SEEDLESS LARGE  PACK",SUPERMARKET,49.99
98980,"CAKE CARRIER WLID 23CM ROUND PLASTIC J50570030 YWU","HOUSEWARE & KITCHENWARE",32.9
97353,"SAIKIRPA NAPHTHALENE BALLS WHITE 150G  120",SUPERMARKET,371.69
99647,"PRINCESS ROLL ON LILAC 50ML  6",SUPERMARKET,209.79
00363,"ZWAN CHICKEN LUNCHEON MEAT 200G 12",SUPERMARKET,303.92
01700,"DEEMAH NEO VANI CREAM CHOCO SANDW BISCUIT 68G  24",SUPERMARKET,33.87
03749,"DOVE APA PEAR ALOE VERA 250ML  24",SUPERMARKET,44.99
06581,"UNIQUE GRAMMER  COMPOSITIONANSWER SHEET EB0046",STATIONERY,641.7
08763,"COUNTRE MILK BANANA 500ML 18",SUPERMARKET,35.99
06975,"MAGGI SHRIMP TAB  6010G 24",SUPERMARKET,713.83
07246,"AIRPRO SCENTED OIL TEA TREE REFILL  24",SUPERMARKET,579.9
100340,"GAS PRO BURNER FOR 6KG CYLINDER","GAS COOKER & ACCESSORIES",39
102105,"AIRWICKER AUTO MACHINEREFILL ASSORTED 250ML  24",SUPERMARKET,859.95
102969,"BELAIR AIR FRESHENER BAKHOUR 150ML  36",SUPERMARKET,503.58
102970,"BELAIR AIR FRESHENER ORIENTAL 150ML  36",SUPERMARKET,287.76
103197,"AVSAR FLAV WATER BMULBERRYCURRANT 200ML  24",SUPERMARKET,10.99
102314,"TOILET BRUSH W HOLDER SUNNY P 8037","HOUSEWARE & KITCHENWARE",19.9
103892,"BLING BLEACH 5L  4",SUPERMARKET,319.96
103898,"BLING FLOOR CLEANER GARDENIA 5L  4",SUPERMARKET,129.98
104700,"DISH RACK WIT TRAY PLASTIC YWU","HOUSEWARE & KITCHENWARE",79
104028,"VINYL MEDICAL DISPOSABLE GLOVES LS BLACK 100PCS 10",SUPERMARKET,49.99
104520,"FRUTAIL CRANBERRY DRINK 1L  12",SUPERMARKET,113.97
105005,"YUKI MATON INSECTICIDE DOUBLE ACTION 750ML  24",SUPERMARKET,714.89
105259,"MARILAN SHORTBREAD MILK 131G  28",SUPERMARKET,33.96
105905,"KI SUPER CHUNKY LOLLIPOPS 20PCS 340G 10",SUPERMARKET,580.93
107821,"DANO COOL COW FILLED MILK POWDER 22G 10X16",SUPERMARKET,100.47
108893,"MARILAN LIME WAFER 80G  24",SUPERMARKET,44.94
109786,"CONTAINER SET 4PCS LOCKFIT PLASTIC  M1069","HOUSEWARE & KITCHENWARE",109
117114,"SERVING BOWL MELAMINE 12 INCHES ZHN C62212","HOUSEWARE & KITCHENWARE",1675.2
112170,"DELRON STANDING FAN 18 DSF185","ELECTRICAL APPLIANCES",469
114184,"SKYFALLS DISPENSING MINERAL WATER 17L 1",SUPERMARKET,39.99
114485,"CASSEROLE 2800ML GLASS TEMPERED G27003","HOUSEWARE & KITCHENWARE",1190
114686,"TABLE CLOTH 52X72 COTTON CLASSIC DESIGN TC 467","HOME DECOR & TEXTILES",51.8
113100,"TROPICAL SUN COCONUT MILK 400ML  12",SUPERMARKET,399.9
