SHOP_CODE,ITEM_CODE,ITEM_NAME,AUDIT_QTY,ERP_QTY,DEPT,PRICE,DIFF,"DIFF VALUE"
LCC,69794,"CERES APPLE  200ML  24",24,24,SUPERMARKET,12.99,0,0
LCC,65358,"MULIK CHOCOLATE MILK DRINK 500ML 18",6,6,SUPERMARKET,34.99,0,0
LCC,91354,"SEARA CHICKEN DRUMSTICKS TRAY 900G 12",12,13,SUPERMARKET,69.99,-1,-69.99
LCC,06580,"COPY TO COLOUR BOOK SERIES MY SMART 1 4 EB0493",43,44,STATIONERY,4.9,-1,-4.9
LCC,105450,"RAYNERS PINEAPPLE  FLAVOUR 28ML 12 X 12",136,136,SUPERMARKET,14.99,0,0
LCC,105739,"EASY COOK FRYPAN 30CM FRC B5540702",2,2,"HOUSEWARE & KITCHENWARE",289,0,0
LCC,125258,"SAIRO FAMILY SHOWER GEL SPA 750ML  12",16,19,SUPERMARKET,31.99,-3,-95.97
LCC,153772,"FABER CASTELL ACRYLIC COLOUR 120ML CADM YEL 378305",11,11,STATIONERY,38.9,0,0
LCC,149905,"TOLSEN GCLAMP 3 10112",2,2,"HARDWARE & BUILDING MATERIAL",46.9,0,0
LCC,150446,"CURTAIN W8 GROMENT COFFEE 54X90 BLK11",11,12,"HOME DECOR & TEXTILES",109,-1,-109
LCC,166501,"FACE TOWEL 30X30CM ROSE ZTC650WTRS",28,28,"HOME DECOR & TEXTILES",14.9,0,0
LCC,169315,"CURTAIN YARN DYED GROMET BURG EHAYD079BU",2,2,"HOME DECOR & TEXTILES",179,0,0
LCC,168875,"KITCHEN TOOL SET 3PCS CPCB01 RJK",3,18,"HOUSEWARE & KITCHENWARE",44.9,-15,-673.5
LCC,184389,"CLOTHES HANGER 5PCS SET 40CM PLASTIC XZ3172 YWU",23,23,"HOUSEWARE & KITCHENWARE",24.9,0,0
LCC,192563,"GIFT BAG 30X415X12 9102",12,12,"TOYS AND ENTERTAINMENT",12.99,0,0
LCC,193453,"SOLO KRAFT PAPER SPIRAL NOTEBOOK A5 160 PAGES N503",6,6,STATIONERY,27.99,0,0
LCC,204059,"NASCO CHEST FREEZER SD 150L NAS200FLG",1,1,"ELECTRICAL APPLIANCES",2399,0,0
LCC,76087,"TOP CHOCO CHOCOLATE SPREAD 250G  18",11,11,SUPERMARKET,23.49,0,0
LCC,89867,"SHINE FACIAL TISSUE MEDIUM 76PCS  36",13,13,SUPERMARKET,8.49,0,0
LCC,72517,"SOFA LSHAPE  MELLISA  AF",1,1,FURNITURE,3899,0,0
LCC,68458,"PRINGLES PAPRIKA 165G  19",12,15,SUPERMARKET,49.99,-3,-149.97
LCC,07715,"FANICE CUP VANILLA 140ML 12",28,29,SUPERMARKET,7.49,-1,-7.49
LCC,101073,"APTAMIL PRONUTRA GROWING UP 3 MILK 12 YRS 800G 6",4,4,SUPERMARKET,351.99,0,0
LCC,103486,"PRIMA 80 PERFUMED DISINFECTANT 45L  6",7,7,SUPERMARKET,134.99,0,0
LCC,129521,"COFFEE TABLE WGLASS TOP 900X550X6MM LCT0225",1,1,FURNITURE,699,0,0
LCC,129085,"EASY COOK STEWPOT 24CM FRC B5544602 B2984683",5,5,"HOUSEWARE & KITCHENWARE",559,0,0
LCC,138235,"ROSSWOOD PREM ROASTED CASHEW NUTS SPICED 168G  24",6,6,SUPERMARKET,60.99,0,0
LCC,177702,"PENCIL SET KIDS 4PCS",21,21,STATIONERY,15.9,0,0
LCC,186975,"HAPPY BIRTHDAY BALLOONS 21PCS SET",16,16,"TOYS AND ENTERTAINMENT",49.9,0,0
LCC,184106,"TCL WATER DISPENSER WFRIDGE 3TAP TYLWYR109W",1,1,"ELECTRICAL APPLIANCES",2839,0,0
LCC,190661,"PUFFY TOYS 100G",8,8,"TOYS AND ENTERTAINMENT",21.99,0,0
LCC,34241,"AYU POP SOAP PAPAYA 65G 144",142,142,SUPERMARKET,5.49,0,0
LCC,70813,"DOMESTOS BLEACH PINK POWER 750ML  9",2,2,SUPERMARKET,31.99,0,0
LCC,94166,"SATNAM PERFUMED INSECT REPELLANT BALLS 200GMS 60",41,41,SUPERMARKET,23.99,0,0
LCC,09487,"BADIA HERBS DE PROVINCE 425G  6",12,12,SUPERMARKET,79.99,0,0
LCC,09915,"POMO TOMATO PASTE 22KG 6",5,6,SUPERMARKET,69.99,-1,-69.99
LCC,120166,"EVEREADY LED PLASTIC TORCH LIGHT C2D",26,26,"ELECTRICAL APPLIANCES",35,0,0
LCC,113090,"MR MUSCLE TOILET CLEANER CITRUS 750ML  12",13,13,SUPERMARKET,66.99,0,0
LCC,125263,"ROMAR FABRIC SOFTENER CONC ARGAN 2L  6",8,8,SUPERMARKET,81.99,0,0
LCC,148858,"BACKPACK KIDS MIX COLOR 24X29X14CM",4,4,LUGGAGE,129,0,0
LCC,145775,"DUSTBIN PEDAL WBUCKET 28L PLASTIC M827",1,1,"HOUSEWARE & KITCHENWARE",229,0,0
LCC,14480,"INDOMIE NOODLES SUPER PACK CHICKEN 120G 44",91,88,SUPERMARKET,7.49,3,22.47
LCC,150403,"CURTAIN W8 GROMENT TAUPE 54X90 JQ031",12,12,"HOME DECOR & TEXTILES",119,0,0
LCC,162817,"CURTAIN JACQUARD 54X90 BLUE 271",7,7,"HOME DECOR & TEXTILES",199,0,0
LCC,161483,"CURTAIN VELVET EMBOSSED 54X90  RED",7,7,"HOME DECOR & TEXTILES",109,0,0
LCC,161503,"CURTAIN FOILED 54X90 PURPLE",12,12,"HOME DECOR & TEXTILES",129,0,0
LCC,179163,"SNAKE  LADDER BOARD GAME 185X145CM",5,5,"TOYS AND ENTERTAINMENT",69,0,0
LCC,200827,"FRYING PAN 24CM FALU ZHNBAROLY 600424",23,24,"HOUSEWARE & KITCHENWARE",109,-1,-109
LCC,29453,"CUSSONS BABY OIL MILD  GENTLE 200ML 24",20,20,SUPERMARKET,20.49,0,0
LCC,85351,"HIGHBURY CLASSIC WHISKY 750ML 6",11,17,SUPERMARKET,149.99,-6,-899.94
LCC,90091,"STUDDS CREST ECO FULL FACE MB HELMET MEDIUM 57CM",8,5,"HARDWARE & BUILDING MATERIAL",269,3,807
LCC,93048,"CAR MAT SET 4PCS RL4008",3,3,"HARDWARE & BUILDING MATERIAL",189,0,0
LCC,105042,"LORENZ MONSTER MUNCH ORIGINAL 75G 25",21,21,SUPERMARKET,26.99,0,0
LCC,105257,"MARILAN  TRADITIONAL SHORTBREAD 131G  28",20,21,SUPERMARKET,8.49,-1,-8.49
LCC,113226,"DUSTPAN WBRUSH PLASTC BT120",5,1,"HOUSEWARE & KITCHENWARE",32.9,4,131.6
LCC,110231,"HEX DUMBBELL HD15KG",1,1,"SPORTS & FITNESS",549,0,0
LCC,128803,"COLORING MARKER 3YRS LUXOR 6PCS 61016WALLET",17,17,STATIONERY,8.9,0,0
LCC,145536,"SKEWER WWOODEN HANDLE SS 1956 C",58,58,"HOUSEWARE & KITCHENWARE",9.9,0,0
LCC,162821,"CURTAIN JACQUARD 54X90 PINK 271",9,9,"HOME DECOR & TEXTILES",199,0,0
LCC,178282,"COOKING POT 26CM PALU WWOOD HANDLES BLY YWU",6,6,"HOUSEWARE & KITCHENWARE",329,0,0
LCC,179321,"SAFETY VEST 68X57CM",9,9,"HARDWARE & BUILDING MATERIAL",27.9,0,0
LCC,187058,"SERVING TRAY W 5BOX 26X26X8CM ACRYLIC 62414",13,13,"HOUSEWARE & KITCHENWARE",119,0,0
LCC,184369,"NERO PRIME WATER 500ML  15",120,120,SUPERMARKET,1.89,0,0
LCC,36056,"BARILLA SPAGHETTI 500G  24",5,5,SUPERMARKET,44.99,0,0
LCC,21300,"FAULTLESS HEAVY SPRAY STARCH ORIGINAL  567G 12",8,9,SUPERMARKET,58.99,-1,-58.99
LCC,78272,"NASCO GAS COOKER 4B 60X60 BLK SNIPER60B60SNPB",2,2,"GAS COOKER & ACCESSORIES",3199,0,0
LCC,73976,"LESIEUR MAYONNAISE WITH FRESH EGGS 235G  12",11,11,SUPERMARKET,33.49,0,0
LCC,117186,"DOMS DRAWING PENCIL SET 6PCS 8204",7,7,STATIONERY,16.9,0,0
LCC,127775,"PARMALAT DAIRY SNACK PINEAPPLE YOGURT  100G 12",14,16,SUPERMARKET,39.99,-2,-79.98
LCC,131548,"YOGA VANILA WITH WHEAT YOGHURT 330ML 1",6,6,SUPERMARKET,19.99,0,0
LCC,148392,"PLACE MAT WTAG 6PCS MIX COLS",5,5,"HOME DECOR & TEXTILES",79,0,0
LCC,150681,"DZIRE STANDING FAN 18 WREMOTE SF18R1693",1,1,"ELECTRICAL APPLIANCES",889,0,0
LCC,167747,"COOKING 28CM POT 2MM ALU FORGED HROLAND HR1582 RK",2,2,"HOUSEWARE & KITCHENWARE",289,0,0
LCC,192673,"GIFT BAG 210G 125X345X10 KJM986114",2,2,"TOYS AND ENTERTAINMENT",6.99,0,0
LCC,189249,"XMAS ORNAMENT 4PCS 88X75X03 257625038",16,16,"HOME DECOR & TEXTILES",15.9,0,0
LCC,192290,"LED CHANDELIER VB260",1,1,"HOME DECOR & TEXTILES",429,0,0
LCC,197345,"TCL AC SPLIT 15HP INVERTER TAC12CSATPH11I",1,1,"ELECTRICAL APPLIANCES",4499,0,0
LCC,69446,"FESTIVA SOY SAUCE DARK 500ML  12",2,4,SUPERMARKET,23.99,-2,-47.98
LCC,CL683,"QUEEN OF CASSEROLE 1800ML PI 27CMX22CMX14CM",6,6,"HOUSEWARE & KITCHENWARE",29.9,0,0
LCC,95164,"BIRTHDAY PARTY BANNER 8 DESIGNS",2,2,"TOYS AND ENTERTAINMENT",9,0,0
LCC,99665,"STYLE UP ROLL ON ACTIVE 50ML  6",2,51,SUPERMARKET,9.99,-49,-489.51
LCC,91432,"BECKY QUEEN PEANUT CRAUNCH 230G  12",18,18,SUPERMARKET,30.99,0,0
LCC,02830,"UNIVERSAL NOTEBOOKLAPTOP ADAPTER D66",1,1,"ELECTRONICS & TELECOM",205,0,0
LCC,07498,"EMBOSSED BOWL 6 INCHES SW006E RJK",44,44,"HOUSEWARE & KITCHENWARE",12.9,0,0
LCC,101408,"SHOE RACK 5LAYER 60X23X82CM SSTEEL F165 YWU",20,20,"HOUSEWARE & KITCHENWARE",149,0,0
LCC,118617,"COFFEE TEA CUP 6PCS SET GLASS 290ML G25006 LTREND",8,7,"HOUSEWARE & KITCHENWARE",32.9,1,32.9
LCC,119332,"COLGATE TOOTHBRUSH DOUBLE ACTION CHARCOAL 120",118,111,SUPERMARKET,10.99,7,76.93
LCC,116632,"SAIDA VANILLA WAFER  65G   28",55,55,SUPERMARKET,5.99,0,0
LCC,125059,"PUIDOR PASTA SAUCE BASIL 360G  12",8,8,SUPERMARKET,41.99,0,0
LCC,148915,"SEWING KIT",2,0,"HARDWARE & BUILDING MATERIAL",16.9,2,33.8
LCC,14720,"EASY MOUZOO GUAVA JUICE  GLASS BOTTLE  1L   6",14,14,SUPERMARKET,32.99,0,0
LCC,156275,"MOLINERA  SUGARFREE APPLE JUICE 1L  12",10,10,SUPERMARKET,31.49,0,0
LCC,163637,"KISS WHITE GRAPE SPARKLING DRINK 750ML 6",10,11,SUPERMARKET,42.99,-1,-42.99
LCC,160307,"PYREX CASSEROLE ROUND GLASS 51L 118A0007643",3,3,"HOUSEWARE & KITCHENWARE",249,0,0
LCC,167012,"BIN SET WFLAT LID BLK FINISH RND 20L 20YPG RJK",1,2,"HOUSEWARE & KITCHENWARE",249,-1,-249
LCC,185975,"TEFAL STEAM IRON 2000W FV2C41G0",6,6,"ELECTRICAL APPLIANCES",499,0,0
LCC,187006,"MUG 3PCS SET 360ML CERAMIC SOLID COLOR YWU",36,36,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,198758,"MUG WLID 450ML QUEEN AND KING YWU",16,16,"HOUSEWARE & KITCHENWARE",49.9,0,0
LCC,195689,"STORAGE CONTAINER RND LOCKLID PLASTIC 5L HL0125TC",3,3,"HOUSEWARE & KITCHENWARE",19.9,0,0
LCC,37657,"DEVA POWER MAX BLEACH 1L  12",13,14,SUPERMARKET,23.49,-1,-23.49
LCC,21856,"SERVING BOWL MELAMINE 9 INCHES ZHN F0089",57,58,"HOUSEWARE & KITCHENWARE",19.9,-1,-19.9
LCC,102734,"CELLO LUNCH BOX PLASTIC COMPANION",67,66,"HOUSEWARE & KITCHENWARE",29.9,1,29.9
LCC,104542,"FONTISSUE TOILET TISSUE 24 ROLLS  2",2,2,SUPERMARKET,91.99,0,0
LCC,109739,"CUSHION VELVET POPPOM 43X43CM 400G SDF01",26,25,"HOME DECOR & TEXTILES",89,1,89
LCC,115578,"HP CONNECTOR CABLE 5IN1 MORANDI BLUE DHCCT203",3,3,"ELECTRONICS & TELECOM",839,0,0
LCC,129507,"BLOW UP BALL SIZE 9",101,101,"TOYS AND ENTERTAINMENT",6.99,0,0
LCC,135285,"DOVE BAR SOAP BEAUTY BAR  90G  48",61,84,SUPERMARKET,16.99,-23,-390.77
LCC,137103,"BF BRIGHTENING VITC MUP REMOVER WIPES 190G  12",10,10,SUPERMARKET,20.49,0,0
LCC,14714,"EASY MOUZOO APPLE  TETRAPACK JUICE 1L 12",122,122,SUPERMARKET,23.99,0,0
LCC,155953,"YUMS MAYONNAISE 947ML   6",4,4,SUPERMARKET,61.99,0,0
LCC,156846,"HOT PLATE IRON 16X18CM YWU",10,10,"HOUSEWARE & KITCHENWARE",149,0,0
LCC,151036,"BIGOO APPLE DRINK 350ML 20",123,125,SUPERMARKET,3.09,-2,-6.18
LCC,150434,"CURTAIN W8 GROMENT BEIGE 54X90 BLK8",12,12,"HOME DECOR & TEXTILES",109,0,0
LCC,166537,"BATH SHEET 80X160CM WHITE ZTC650WTWH",4,4,"HOME DECOR & TEXTILES",229,0,0
LCC,174142,"PAPER BAG BLINGS 26X32X12CM HB12722123M",9,9,"TOYS AND ENTERTAINMENT",9.99,0,0
LCC,168435,"ARTIFICIAL FLOWER 5 COLOR MIX 50CM",5,5,"HOME DECOR & TEXTILES",11.9,0,0
LCC,167501,"BEVERAGE DISPENSER DOUBLE GLASS 4500ML 57803 RJK",2,2,"HOUSEWARE & KITCHENWARE",269,0,0
LCC,167811,"SHOWER HEAD YWU",17,17,"HOUSEWARE & KITCHENWARE",24.9,0,0
LCC,176319,"LA CAVE FLUTE 160ML FRC J9399",24,24,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,179319,"TOW STRAPE 3T 50MM36M  ASSTD COL YW",8,8,"HARDWARE & BUILDING MATERIAL",79,0,0
LCC,187022,"RAINBOW CONTAINER 5PCS SET PLASTIC REC CF75131 YWU",1,1,"HOUSEWARE & KITCHENWARE",69,0,0
LCC,182958,"FRYING PAN 22CM FALU ZHNBLY 1050G22",7,7,"HOUSEWARE & KITCHENWARE",179,0,0
LCC,183754,"LG AC SPLIT 15HP R410 S12ATC",2,2,"ELECTRICAL APPLIANCES",5899,0,0
LCC,193318,"BISTRO BELGIQUE FRENCH FRIES STRAIGHT 9X9 1KG 10",17,16,SUPERMARKET,49.99,1,49.99
LCC,190723,"HOOK 6PCS SET METAL UTILITY YWU",215,211,"HOUSEWARE & KITCHENWARE",8.9,4,35.6
LCC,36651,"EVERYDAY PEPERONI BEEF SAUSAGE 500G 20",11,11,SUPERMARKET,39.99,0,0
LCC,76008,"DALGETY CHAI  MASALA TEA 72G 36",31,31,SUPERMARKET,45.99,0,0
LCC,65457,"JACOB CREAM CRACKER 300G 12",10,11,SUPERMARKET,49.99,-1,-49.99
LCC,S737,"PEAK LOW FAT UHT MILK1L 12",21,21,SUPERMARKET,30.99,0,0
LCC,92415,"WATER BOTTLE 400ML PLASTIC YWU",22,22,"HOUSEWARE & KITCHENWARE",16.9,0,0
LCC,100970,"CURTAIN POLYESTER 52X84 STOCK JACQUARD LEAF",7,7,"HOME DECOR & TEXTILES",159,0,0
LCC,105255,"MARILAN ORIGINAL COOKIES 80G  42",33,33,SUPERMARKET,10.49,0,0
LCC,117478,"XMAS DECOR BALL SET 20PCS 4CM JHZJ21018",48,48,"HOME DECOR & TEXTILES",32.9,0,0
LCC,113913,"BRINOX GRILL 3P WPANCFRYPAN NONSTICK 7001307",3,2,"HOUSEWARE & KITCHENWARE",99,1,99
LCC,121936,"3PCS BEDSHEET SET SL QN 150X20030CM ASRTD",26,26,"HOME DECOR & TEXTILES",139,0,0
LCC,129718,"STORAGE RACK WWHEELS 3LAYER PLASTIC 6067 YWU",6,6,"HOUSEWARE & KITCHENWARE",189,0,0
LCC,132062,"TOLSEN CENTRE CUTTING OFF WHEEL 2303X222MM 76147",4,4,"HARDWARE & BUILDING MATERIAL",18.9,0,0
LCC,151305,"DELI CHTOURA WILD CUCUMBER BUCKET 10KG  1",1,0,SUPERMARKET,79.99,1,79.99
LCC,150398,"CURTAIN W8 GROMENT TAUPE 54X90 JQ030",12,12,"HOME DECOR & TEXTILES",119,0,0
LCC,165532,"GLENDY SLICE MUSHROOMS 400G  24",11,11,SUPERMARKET,20.99,0,0
LCC,162793,"WINDOW CURTAIN JACQUARD 54X90 CHARCOAL S1223",12,12,"HOME DECOR & TEXTILES",139,0,0
LCC,161043,"COLGATE TP CHARCOAL GENTLE CLEAN 210G 4X12  48",51,52,SUPERMARKET,34.99,-1,-34.99
LCC,170077,"JAR SPIN LOCK 1400ML 108A 18771",5,5,"HOUSEWARE & KITCHENWARE",22.9,0,0
LCC,168958,"FRY PAN 28CM 3MM BLK FALU BAROLY 8309028 RJK",2,2,"HOUSEWARE & KITCHENWARE",139,0,0
LCC,180767,"DZIRE CHEST FREEZER SD 142L SILVER CFSSM151",3,3,"ELECTRICAL APPLIANCES",2999,0,0
LCC,179401,"AKAI GAS STOVE 3B GLASS TOP GC068A0003B",7,7,"GAS COOKER & ACCESSORIES",669,0,0
LCC,186949,"BIRTHDAY PLATES MIX DESIGN 20PCS SET HAPPY",10,9,"TOYS AND ENTERTAINMENT",29.9,1,29.9
LCC,185364,"HAPPY FLAKES CUBE SUGAR 500G 24",50,51,SUPERMARKET,18.99,-1,-18.99
LCC,183281,"BEER GLASS 6PCS SET 405ML OHANA BW 3914 RJK",7,7,"HOUSEWARE & KITCHENWARE",49.9,0,0
LCC,194631,"GOLDEN TROPHY 52X25CM HCL O51011",1,1,"SPORTS & FITNESS",449,0,0
LCC,200299,"HH SEASONING GOAT 12X50 10G  50",42,44,SUPERMARKET,15.99,-2,-31.98
LCC,198433,"WATER BOTTLE 800ML PLASTIC FROSTED Y607 YWU",9,9,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,38690,"BORGGREVE CHOCOLATE SHORTBREAD 200GR 16",14,14,SUPERMARKET,38.99,0,0
LCC,70756,"OKF STANDARD ALOE MANGO DRINK  15L  12",7,10,SUPERMARKET,47.99,-3,-143.97
LCC,CL737,"BUCKET 3LTR OPAQUE 18CMX19 CM",47,46,"HOUSEWARE & KITCHENWARE",9.9,1,9.9
LCC,N113,"GILLETTE 2 BLADE  5PC IN  POUCH  24",23,23,SUPERMARKET,35.99,0,0
LCC,X736,"HEINZ BAKED BEANS 415G 24",104,104,SUPERMARKET,24.99,0,0
LCC,CL700,"PLATE SQUARE LARGE 27CMX27CMX3CM",72,72,"HOUSEWARE & KITCHENWARE",7.9,0,0
LCC,95183,"BIRTHDAY CANDLE GOLD",20,20,"TOYS AND ENTERTAINMENT",12.9,0,0
LCC,00361,"ZWAN CHICKEN LUNCHEON MEAT 340G 12",10,9,SUPERMARKET,51.99,1,51.99
LCC,102978,"BABYMED LOTION 800ML  12",1,0,SUPERMARKET,44.99,1,44.99
LCC,104959,"ROMAR WASHING GEL WHITE CLOTHE 3L  4",3,4,SUPERMARKET,136.99,-1,-136.99
LCC,116647,"PRINCE VANILLA BISCUITS 130G  20",44,39,SUPERMARKET,12.99,5,64.95
LCC,115787,"GLADE AEROSOL INVIGORATE OCEAN ADVENTURE 300ML  12",3,1,SUPERMARKET,34.99,2,69.98
LCC,148464,"BATHROOM SET 5PCS CERAMIC LUXURY YWU",3,3,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,148626,"HOOKS 4UNITS OVER THE DOOR SSTEEL YWU",15,14,"HOUSEWARE & KITCHENWARE",24.9,1,24.9
LCC,153177,"LISTERINE NATURAL ENAMEL PROTECT MT 500ML  6",9,9,SUPERMARKET,76.99,0,0
LCC,167305,"CHRISTMAS ORNAMENT 48CM",2,2,"HOME DECOR & TEXTILES",44.9,0,0
LCC,169362,"PAINTING SET PAW PATROL",37,37,STATIONERY,25.9,0,0
LCC,16844,"NIVEA EXPRESS HYDRATION BODY LOTION 400ML 12",14,13,SUPERMARKET,127.99,1,127.99
LCC,168757,"CURTAIN P VELVET EMBOSSED 54X84 BEIGE 25YB9",12,12,"HOME DECOR & TEXTILES",159,0,0
LCC,180228,"SKIMMER TITTANIUM MARBLE HANDLE AB2925",31,31,"HOUSEWARE & KITCHENWARE",29.9,0,0
LCC,188868,"BATHMAT 50X80CM BM278 PINK CP",11,11,"HOME DECOR & TEXTILES",59,0,0
LCC,19823,"ENERGIZER BATTERY ALKALINE 9V MAX9V OLT 1X12PK",5,5,"ELECTRICAL APPLIANCES",71.9,0,0
LCC,30792,"TOM MILK MANGO FLAV DAIRY DESSERT 125G 4PCS X 6PKS",12,12,SUPERMARKET,48.99,0,0
LCC,30033,"VEGA THAI HOM MALI JASMINE RICE 5KG  5",93,94,SUPERMARKET,249.99,-1,-249.99
LCC,204902,"IDEAL ORIGINAL EVAPORATED MILK 165G 24",453,800,SUPERMARKET,11.79,-347,-4091.13
LCC,62260,"5 STAR KAESAR APPLE DRINK 350ML 16",84,85,SUPERMARKET,2.89,-1,-2.89
LCC,CL728,"CONTAINER KEEP FRESH ROUND 3200 ML 20CMX125CM",22,22,"HOUSEWARE & KITCHENWARE",12.9,0,0
LCC,96987,"BALL PEN FEATHER DESIGN",26,960,STATIONERY,1.9,-934,-1774.6
LCC,90504,"PAPILION STRAWBERRY WET WIPES 64SHEETS WITH CAP 24",15,15,SUPERMARKET,16.99,0,0
LCC,90855,"VOI FRESH CHAMOMILE HAND SOAP 500ML 12",3,3,SUPERMARKET,21.49,0,0
LCC,103783,"GIVERS WC CLEANER 750ML  20",16,12,SUPERMARKET,31.99,4,127.96
LCC,106822,"SHINE TOILET PAPER PREMIUM 10PCS  1",7,7,SUPERMARKET,48.99,0,0
LCC,110193,"SERVING TRAY MELAMINE 15 INCHES ZHN 318155",21,21,"HOUSEWARE & KITCHENWARE",24.9,0,0
LCC,114716,"ENGLISH DICTIONARY MINI 619PAGES EB847",23,24,STATIONERY,32.99,-1,-32.99
LCC,112935,"DZIRE FRIDGE DD 252L SILVER REFTMF280L",1,1,"ELECTRICAL APPLIANCES",7699,0,0
LCC,125255,"AIRPRO HANGING BOT AF CHANEL 5 LA FEMME 10ML 12",19,18,SUPERMARKET,36.99,1,36.99
LCC,148446,"MUG 350ML CERAMIC DESIGNER YWU",121,120,"HOUSEWARE & KITCHENWARE",9.9,1,9.9
LCC,15324,"NUTRIBOM INFANT CEREAL PAPER BOX RICE 300G  16",6,7,SUPERMARKET,27.99,-1,-27.99
LCC,158743,"CARPET 160X230CM CHOCOLATELILAC TIMMYF16X23M",1,1,"HOME DECOR & TEXTILES",999,0,0
LCC,161883,DECORATION,1,1,"HOME DECOR & TEXTILES",189,0,0
LCC,167611,"TOLSEN UNIVERSAL BRUSH 32060",7,7,"HARDWARE & BUILDING MATERIAL",14.9,0,0
LCC,169956,"TRUESMILE TOOTHPASTE  BRUSH PROWHITE 100ML  12",9,11,SUPERMARKET,26.99,-2,-53.98
LCC,187749,"CUSHION 450G 45X45CM",10,12,"HOME DECOR & TEXTILES",75,-2,-150
LCC,192620,"STRAW 5PCS SET STRAIGHT SS SWN 56 9X27CM",100,100,"HOUSEWARE & KITCHENWARE",19.9,0,0
LCC,90089,"STUDDS JADE FULL FACE MB HELMET MEDIUM 57CM",6,6,"HARDWARE & BUILDING MATERIAL",329,0,0
LCC,87635,"MEANNAN ONION PWDER 80G 24",27,28,SUPERMARKET,18.99,-1,-18.99
LCC,97968,"SATNAM INSECT REPELLENT LAVENDER 1417GM  48",41,41,SUPERMARKET,18.99,0,0
LCC,90664,"LA SALUD SEA BREEZE  FLOOR CLEANER OCEAN 15 L  10",1,1,SUPERMARKET,25.99,0,0
LCC,103067,"FOREVER YOUNG SHOWER GEL 800ML  12",9,7,SUPERMARKET,47.99,2,95.98
LCC,103201,"AVSAR FRUIT FLAV WATER DUCHESS PEARNECTARIN 200ML",8,8,SUPERMARKET,10.99,0,0
LCC,117486,"XMAS DECOR BALL SET 20PCS 4CM JHZJ21026",47,47,"HOME DECOR & TEXTILES",34.9,0,0
LCC,124779,"PHILIPS BLENDER WMILL 2L 600W PLASTIC HR219120",2,2,"ELECTRICAL APPLIANCES",1299,0,0
LCC,138362,"DALGETY STRONG EFFECTIVE SLIMLINE HERB INFU40G 36",18,18,SUPERMARKET,59.99,0,0
LCC,131312,"CROWNSTAR COOKWARE 10PCS SET MC22032 RK",2,2,"HOUSEWARE & KITCHENWARE",699,0,0
LCC,130879,"XMAS BALL FISH SCALES LEOPARD CAA125150",27,27,"HOME DECOR & TEXTILES",18.9,0,0
LCC,161148,"FILLED CUSHION JAQUARD 45X45CMPINK DC236",9,8,"HOME DECOR & TEXTILES",179,1,179
LCC,162690,"DINNER PLATE MELAMINE 10 INCHES FEILU 178105",54,56,"HOUSEWARE & KITCHENWARE",16.9,-2,-33.8
LCC,178593,"VACCUM MUG 900ML SSTEEL STAN TYPE YWU",6,6,"HOUSEWARE & KITCHENWARE",89,0,0
LCC,178691,"CURTAIN EMBO GROMT TAUPE 52X90 02PA7150C",12,12,"HOME DECOR & TEXTILES",99,0,0
LCC,193004,"BOTTLE OPENER ZHN KB842",47,50,"HOUSEWARE & KITCHENWARE",4.9,-3,-14.7
LCC,194692,"CASSEROLE WLID AND SIDE HANDLE 3200ML GPP3200",8,8,"HOUSEWARE & KITCHENWARE",189,0,0
LCC,193426,"THE LITTLE SCIENTISTS 22X28CM",3,3,STATIONERY,43.99,0,0
LCC,48388,"5 STAR ENERGY DRINK 350ML  12",104,104,SUPERMARKET,4.59,0,0
LCC,71350,"DOLAIT PINEAPPLE YOGHURT 70G 10",6,6,SUPERMARKET,4.99,0,0
LCC,A795,"RAID AEROSOL FLYING INSECT KILLER SPRAY 300ML 24",14,15,SUPERMARKET,42.99,-1,-42.99
LCC,A808,"HERB AFRIK GIN BITTERS 700ML 10",10,10,SUPERMARKET,59.99,0,0
LCC,09469,"BADIA ANISE SEED 8175OZ   8",9,9,SUPERMARKET,46.49,0,0
LCC,101840,"6PC KITCHEN NAPKIN SET 45X45CM COTTON ASSORTED",7,7,"HOME DECOR & TEXTILES",39.9,0,0
LCC,101902,"MATA MIXED VEGETABLES IN BRINE EO 400G  24",17,14,SUPERMARKET,17.49,3,52.47
LCC,107899,"ELTRUT BEEF  VEGETABLES SPRING ROLL 8PCS 380G 1",1,1,SUPERMARKET,50.99,0,0
LCC,125358,"ROMAR FABRIC SOFTENER FLORAL 750ML  15",15,16,SUPERMARKET,36.99,-1,-36.99
LCC,129174,"RAID MULTIPURPOSE INSECT KILLER 750ML  12",13,13,SUPERMARKET,82.99,0,0
LCC,120437,"CANDLE SPRIAL MIX CLR 120900",43,47,"HOME DECOR & TEXTILES",5.9,-4,-23.6
LCC,138363,"DALGETY STRONG TURMERIC  GINGER 40G 36",35,34,SUPERMARKET,51.99,1,51.99
LCC,14282,"CAMEL STANDARD LIQUID 125ML 48",76,76,SUPERMARKET,16.99,0,0
LCC,167761,"COOKWARE 6PCS SET 2MM STEEL HROLAND HR1141 RJK",2,2,"HOUSEWARE & KITCHENWARE",499,0,0
